Make,Model,Vehicle Type,Vehicle Type NEW
FORD,R5ZB,INCOMPLETE VEHICLE,Transit Bus
GENUINE SCOOTERS,BUDDY,MOTORCYCLE,Motorcycle
KAWASAKI,VN800E,MOTORCYCLE,Motorcycle
DODG,PU,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
FOSHAN FOSTI MOTORCYCLE MANUFACTURING CO.,FOSHAN FOSTI MOTORCYCLE MANUFACTURING CO.,MOTORCYCLE,Motorcycle
SUCKERPUNCH SALLYS,SUCKERPUNCH SALLYS,MOTORCYCLE,Motorcycle
YAMAHA,MTM690 (XSR700),MOTORCYCLE,Motorcycle
ZNEN,150R RETRO,MOTORCYCLE,Motorcycle
BMW,HP2,MOTORCYCLE,Motorcycle
CHEV,COLLINS,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
HONDA,XR500R,MOTORCYCLE,Motorcycle
KYMCO,SCTR150C,MOTORCYCLE,Motorcycle
BMW,K 100 LT,MOTORCYCLE,Motorcycle
TMEC,8 SERIES,MOTORCYCLE,Motorcycle
DODG,5500,INCOMPLETE VEHICLE,Transit Bus
KYMCO,VENOX250,MOTORCYCLE,Motorcycle
MV AGUSTA MOTOR,F4,MOTORCYCLE,Motorcycle
SUZUKI,GZ250K6,MOTORCYCLE,Motorcycle
TAOTAO,HELLCAT,MOTORCYCLE,Motorcycle
TOYOTA,SEQUOIA,TRUCK,Combination Short-haul Truck
HARLEY DAVIDSON,FXDB / DYNA GLIDE,MOTORCYCLE,Motorcycle
MOTO GUZZI,CALIFIII,MOTORCYCLE,Motorcycle
MOTO GUZZI,CALSPECI,MOTORCYCLE,Motorcycle
ZHEJIANG LINGYU VEHICLE INDUSTRY CO,SCOOTER,MOTORCYCLE,Motorcycle
CHEV,BLAZ/COV,INCOMPLETE VEHICLE,School Bus
FORD,PU,INCOMPLETE VEHICLE,Refuse Truck
HONDA,VFR1200XD,MOTORCYCLE,Motorcycle
LAND ROVER,MP,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
MOTO GUZZI,CALIFORNIAN SPECIAL,MOTORCYCLE,Motorcycle
BMW,F650,MOTORCYCLE,Motorcycle
CHEV,G30 BOX TRUCK,INCOMPLETE VEHICLE,Other Buses
GENUINE SCOOTERS,BLUR SS220I,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,CVO SUPER GLIDE 4,MOTORCYCLE,Motorcycle
RTRK,170 POPLAR,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
SUZUKI,BOULEVARD M90 (VZ1500L9),MOTORCYCLE,Motorcycle
FORD,F350 UTIL,INCOMPLETE VEHICLE,Other Buses
GMC,K2PU,INCOMPLETE VEHICLE,Transit Bus
KYMCO,PEOPL150,MOTORCYCLE,Motorcycle
REVGP,WORLD TRANS BUS,INCOMPLETE VEHICLE,Light Commercial Truck
HINO,INTEGRA,TRUCK,Combination Short-haul Truck
APRILIA,RXV 550,MOTORCYCLE,Motorcycle
PREVOST,XL COACH,BUS,Other Buses
NISS,FB,INCOMPLETE VEHICLE,Motorcycle
TAOTAO,GALAXY,MOTORCYCLE,Motorcycle
WORKH,P40STEP,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
CHEV,K250,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
CALIFORNIA MOTORCYCLE COMPANY (CMC),HERITAGE,MOTORCYCLE,Motorcycle
SMART,CP,PASSENGER CAR,Passenger Car
FORD,FLATEBED,INCOMPLETE VEHICLE,Motor Home
GLOBAL MOTORSPORT GROUP,YZ,MOTORCYCLE,Motorcycle
GMC,SAVAN BOX VAN,INCOMPLETE VEHICLE,Other Buses
KAWASAKI,KLX125,MOTORCYCLE,Motorcycle
CALIFORNIA SCOOTER,150CLASS,MOTORCYCLE,Motorcycle
GMC,SK2,INCOMPLETE VEHICLE,Passenger Truck
HARLEY DAVIDSON,FXRC,MOTORCYCLE,Motorcycle
KRYS,E450,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
LAND ROVER,110,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
FORD,F650,INCOMPLETE VEHICLE,School Bus
HARLEY DAVIDSON,FLHTKSE ANV / 115TH ANNIVERSARY CVO LIMITED,MOTORCYCLE,Motorcycle
TITAN,ROADRUNNER,MOTORCYCLE,Motorcycle
JOHNNY PAG MOTORCYCLES,JOHNNY PAG MOTORCYCLES,MOTORCYCLE,Motorcycle
STERLING MOTOR CAR,MINI COOPER,PASSENGER CAR,Passenger Car
BUELL,XB9S,MOTORCYCLE,Motorcycle
GMC,P30,INCOMPLETE VEHICLE,Motorcycle
SUBARU,XT,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
HONDA,ATC250,MOTORCYCLE,Motorcycle
MOTO GUZZI,V65SP,MOTORCYCLE,Motorcycle
GMC,3HD,INCOMPLETE VEHICLE,Motor Home
GMC,SERVICE TRUCK,INCOMPLETE VEHICLE,School Bus
GMC,SONOMA,INCOMPLETE VEHICLE,Combination Short-haul Truck
HONDA,ACCEXL,PASSENGER CAR,Passenger Car
ISU,NRR,INCOMPLETE VEHICLE,School Bus
KAWASAKI,EX300,MOTORCYCLE,Motorcycle
KAWASAKI,NINJA H2,MOTORCYCLE,Motorcycle
ROADMASTER LLC,SIENNA,TRAILER,Combination Long-haul Truck
SUZUKI,VZR1800BZL/VZR1800L/VZR1800ZL,MOTORCYCLE,Motorcycle
BMW,R 80,MOTORCYCLE,Motorcycle
CHEV,EXPVAN,INCOMPLETE VEHICLE,Light Commercial Truck
DODG,2500,INCOMPLETE VEHICLE,Motorcycle
HONDA,CR500R,MOTORCYCLE,Motorcycle
APRILIA,RXV,MOTORCYCLE,Motorcycle
GLOBAL MOTORSPORT GROUP,RIGID,MOTORCYCLE,Motorcycle
HONDA,VF1000F,MOTORCYCLE,Motorcycle
MERZ,M3CC1,INCOMPLETE VEHICLE,Combination Long-haul Truck
WINNEBAGO,200,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
AMERICAN IRONHORSE MOTORCYCLES,TEJAS SJ,MOTORCYCLE,Motorcycle
CHEV,3500 DUMP TRUCK,INCOMPLETE VEHICLE,Passenger Truck
FORD,ECONOLIN,INCOMPLETE VEHICLE,Light Commercial Truck
GMC,WT5,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
ISU,BOX VAN,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
MERCEDES-BENZ,C,PASSENGER CAR,Passenger Car
MOTO GUZZI,RS,MOTORCYCLE,Motorcycle
SUZUKI,DR200SL9,MOTORCYCLE,Motorcycle
JEEP,COMPU,TRUCK,Light Commercial Truck
KAWASAKI,ZX750,MOTORCYCLE,Motorcycle
THOMAS BUILT,SCHOOL BUS,BUS,Other Buses
CHEV,SPORTVAN/VAN,INCOMPLETE VEHICLE,Light Commercial Truck
YAMAHA,XTZ12EC,MOTORCYCLE,Motorcycle
ADLY,"BULLEYE, GTC",MOTORCYCLE,Motorcycle
AMERICAN MOTORS,ALLIANCE,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
DODG,W350,INCOMPLETE VEHICLE,Combination Long-haul Truck
DONGFANG,DF250,MOTORCYCLE,Motorcycle
DUCATI,D16RR,MOTORCYCLE,Motorcycle
FRHT,M2,INCOMPLETE VEHICLE,Other Buses
HONDA,CB1100F,MOTORCYCLE,Motorcycle
MASERATI,BITURBO,PASSENGER CAR,Passenger Car
SYM,FIDDLE III 200I/ LANCE CALI CLASSIC 200I/ LANCE HAVANA CLASSIC 200I/ LANCE PCH 200I/ LANCE CABO 200I,MOTORCYCLE,Motorcycle
FORD,F3PU,INCOMPLETE VEHICLE,Motorcycle
HONDA,GL1500CV,MOTORCYCLE,Motorcycle
BUELL,MARINER,MOTORCYCLE,Motorcycle
FORD,DIAM VAN,INCOMPLETE VEHICLE,Transit Bus
ZERO MOTORCYCLES,XU,MOTORCYCLE,Motorcycle
CALIFORNIA SCOOTER,CL150,MOTORCYCLE,Motorcycle
CALIFORNIA SCOOTER,CLASSIC,MOTORCYCLE,Motorcycle
VICTORY,MAGNUM X-1,MOTORCYCLE,Motorcycle
CANNONDALE CORPORATION,E440,MOTORCYCLE,Motorcycle
CHEV,CHEYENNE 3500,INCOMPLETE VEHICLE,Light Commercial Truck
CHEVR,VANG30EX,INCOMPLETE VEHICLE,Light Commercial Truck
FORD,ECONOLINE STARCRAFT,INCOMPLETE VEHICLE,Other Buses
GMC,P3500-BOX TRUCK,INCOMPLETE VEHICLE,Motor Home
HARLEY DAVIDSON,ROAD KING 103 SHRINE,MOTORCYCLE,Motorcycle
HUSQVARNA,TE310R,MOTORCYCLE,Motorcycle
SUZUKI,DR-Z400,MOTORCYCLE,Motorcycle
YAMAHA,VMX12BC,MOTORCYCLE,Motorcycle
BLUEB,BUS,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
HONDA,NSS250A (REFLEX),MOTORCYCLE,Motorcycle
ZHEJIANG JMSTAR SHENKE MOTORCYCLE CO,YY150T-2/YY250T-2/YY150-2/YY250-2,MOTORCYCLE,Motorcycle
CHONGQING ASTRONAUTIC BASHAN,TPGS-803,MOTORCYCLE,Motorcycle
"PANZER MOTORCYCLE WORKS USA, INC.",DIGGER,MOTORCYCLE,Motorcycle
YAMAHA,YZ400F,MOTORCYCLE,Motorcycle
APRILIA,RXV5.5,MOTORCYCLE,Motorcycle
FORD,MH,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
HONDA,VFR1200F,MOTORCYCLE,Motorcycle
SUBARU,GL,TRUCK,Combination Short-haul Truck
FORE,ECONOLINE,INCOMPLETE VEHICLE,Motor Home
GMC,VANDURA,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
HONDA,VTX1800N2/VTX1800N,MOTORCYCLE,Motorcycle
MERCEDES-BENZ,SLR MCLAREN,PASSENGER CAR,Passenger Car
DODG,D3PUEX,INCOMPLETE VEHICLE,Motorcycle
GMC,C1PU,INCOMPLETE VEHICLE,Transit Bus
YAMAHA,SR250,MOTORCYCLE,Motorcycle
"ZONGSHEN INDUSTRIAL GROUP CO., LTD.",UM DUAL SPORTMOTO 200,MOTORCYCLE,Motorcycle
CHRYSLER,E-CLASS,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,XL883L / SUPERLOW,MOTORCYCLE,Motorcycle
PIAGGIO AND VESPA,P200,MOTORCYCLE,Motorcycle
"TAIZHOU CITY KAITONG MOTORCYCLE MANUFACTURE CO.,LTD",MD150T-11,MOTORCYCLE,Motorcycle
CAN-AM,RENEGADE - XXC,MOTORCYCLE,Motorcycle
CHEV,SCH/BUS,INCOMPLETE VEHICLE,Motorcycle
HONDA,ST1300A/ST1300,MOTORCYCLE,Motorcycle
MV AGUSTA MOTOR,SST,MOTORCYCLE,Motorcycle
HONDA,XR100R,MOTORCYCLE,Motorcycle
GLOBAL MOTORSPORT GROUP,110CI,MOTORCYCLE,Motorcycle
ROKETA,ARUBA,MOTORCYCLE,Motorcycle
GLOBAL MOTORSPORT GROUP,1450VTW,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXB,MOTORCYCLE,Motorcycle
DODG,CONVERS,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
FREEDOM OUTDOOR PRODUCTS,FREEDOM OUTDOOR PRODUCTS,TRAILER,Combination Short-haul Truck
HONDA,XL200R,MOTORCYCLE,Motorcycle
YAMAHA,CW50W,MOTORCYCLE,Motorcycle
CHEV,C1PU,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
"DAELIM MOTOR CO., LTD",DELFINO,MOTORCYCLE,Motorcycle
GMC,V35 CONVENTIONAL,INCOMPLETE VEHICLE,Motor Home
YAMAHA,FJ1200B,MOTORCYCLE,Motorcycle
DONGFANG,DF250RTR,MOTORCYCLE,Motorcycle
FRRV,GEORGE TOWN,INCOMPLETE VEHICLE,Combination Short-haul Truck
SUZUKI,RV200L8,MOTORCYCLE,Motorcycle
VOLKSWAGEN,ATLAS CROSS SPORT,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
DODG,D350PU,INCOMPLETE VEHICLE,School Bus
PONTIAC,EQU4D,PASSENGER CAR,Passenger Car
DONGFANG,DF250RTS,MOTORCYCLE,Motorcycle
MALAGUTI S.P.A.,WARRIOR,MOTORCYCLE,Motorcycle
VOLKSWAGEN,RABCP,PASSENGER CAR,Passenger Car
CHEV,3500 UTILITY,INCOMPLETE VEHICLE,Light Commercial Truck
CHEV,C350FB,INCOMPLETE VEHICLE,Transit Bus
CHEV,GLAVAL,INCOMPLETE VEHICLE,Passenger Truck
GMC,F1PU,TRUCK,Passenger Truck
ISUZU,I-350,TRUCK,Refuse Truck
CHONGQING KAIER MOTORCYCLE,JETMOTO,MOTORCYCLE,Motorcycle
FORD,F-350 SUPER DUTY,INCOMPLETE VEHICLE,Transit Bus
YAMAHA,YSR50,MOTORCYCLE,Motorcycle
BMW,320,PASSENGER CAR,Passenger Car
CHRYSLER,LASER,PASSENGER CAR,Passenger Car
DARWIN MOTORCYCLE,DIGGER,MOTORCYCLE,Motorcycle
RS SPIDER,E,PASSENGER CAR,Passenger Car
SUZUKI,VZ1500,MOTORCYCLE,Motorcycle
YAMAHA,MT07JW,MOTORCYCLE,Motorcycle
FREIGHTLINER,M2,TRUCK,Light Commercial Truck
CHEV,BOX/VAN,INCOMPLETE VEHICLE,Refuse Truck
FORD,E350 BUS,INCOMPLETE VEHICLE,Other Buses
HARLEY DAVIDSON,CVO FAT BOB 2,MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,INDIAN CHALLENGER LIMITED,MOTORCYCLE,Motorcycle
VOLKSWAGEN,PICK UP,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
TRIUMPH,TR8,PASSENGER CAR,Passenger Car
CREATE A CUSTOM CYCLE,CREATE A CUSTOM CYCLE,MOTORCYCLE,Motorcycle
DUCATI,SUPERSPORT,MOTORCYCLE,Motorcycle
FERRARI,308GTS QUATTROVALVOLE,PASSENGER CAR,Passenger Car
FORD,ECONOLINE,BUS,School Bus
FORV,SENATOR II BUS,INCOMPLETE VEHICLE,School Bus
MOTO GUZZI,V7 III ROUGH,MOTORCYCLE,Motorcycle
PININFARINA,SPIDER,PASSENGER CAR,Passenger Car
APRILIA,CAPONORD 1200 RALLY,MOTORCYCLE,Motorcycle
BMW,F 900,MOTORCYCLE,Motorcycle
YAMAHA,XT350S,MOTORCYCLE,Motorcycle
HONDA,NX125,MOTORCYCLE,Motorcycle
ISUZ,VAN,INCOMPLETE VEHICLE,Motor Home
MOTO GUZZI,VIISPORT,MOTORCYCLE,Motorcycle
TRAVERTSON INC.,V-REX,MOTORCYCLE,Motorcycle
FTWD,37/MH,INCOMPLETE VEHICLE,Other Buses
HONDA,VTX1800N1/VTX1800N,MOTORCYCLE,Motorcycle
PRO-ONE,MC,MOTORCYCLE,Motorcycle
RAM,2500,INCOMPLETE VEHICLE,Light Commercial Truck
GMC,2500,INCOMPLETE VEHICLE,Passenger Truck
KAWASAKI,ZR550,MOTORCYCLE,Motorcycle
NISS,UD1400,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
SUBARU,GL-10,PASSENGER CAR,Passenger Car
BETA,RR4T525,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLT,MOTORCYCLE,Motorcycle
VENGEANCE MOTORCYCLES,250,MOTORCYCLE,Motorcycle
YAMAHA,XVZ12TK,MOTORCYCLE,Motorcycle
BOURGET'S,KRUZER,MOTORCYCLE,Motorcycle
BOURGET'S,VIPER2,MOTORCYCLE,Motorcycle
CHEV,SPORT,INCOMPLETE VEHICLE,Passenger Truck
GLOBAL MOTORSPORT GROUP,FXSTC,MOTORCYCLE,Motorcycle
HONDA,VTX1800S2/VTX1800S,MOTORCYCLE,Motorcycle
APOLLO,STREET BIKE,MOTORCYCLE,Motorcycle
FORD,AEROSTAR,INCOMPLETE VEHICLE,Passenger Truck
COBRA INDUSTRIES,GRD CHER,TRAILER,Combination Short-haul Truck
HENSIM,HENSIM,MOTORCYCLE,Motorcycle
HINO,258/268,INCOMPLETE VEHICLE,Other Buses
MV AGUSTA MOTOR,F3,MOTORCYCLE,Motorcycle
SUZUKI,GS450,MOTORCYCLE,Motorcycle
VOLVO,245SW,PASSENGER CAR,Passenger Car
RIDLEY,SPRT,MOTORCYCLE,Motorcycle
ACURA,EL,PASSENGER CAR,Passenger Car
APRILIA,RXV5,MOTORCYCLE,Motorcycle
BUELL,XB12STT,MOTORCYCLE,Motorcycle
DODG,RAM AD3L,INCOMPLETE VEHICLE,Combination Short-haul Truck
ISUZU,PU,INCOMPLETE VEHICLE,Transit Bus
MITSU,VAN,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
HONDA,VF1000R,MOTORCYCLE,Motorcycle
HONDA,XR200,MOTORCYCLE,Motorcycle
YAMAHA,SRX600,MOTORCYCLE,Motorcycle
APRILIA,ATLANTIC 500,MOTORCYCLE,Motorcycle
YAMAHA,CW50 BW (CANADIAN MODEL),MOTORCYCLE,Motorcycle
CHEV,CHAMPION,INCOMPLETE VEHICLE,Other Buses
DODG,R3500,INCOMPLETE VEHICLE,Passenger Truck
FORD,F350 XL DRW,INCOMPLETE VEHICLE,Combination Long-haul Truck
VICTORY,NESS MAGNUM,MOTORCYCLE,Motorcycle
YIBEN,6 SERIES,MOTORCYCLE,Motorcycle
FRRV,CANDIDATE II,INCOMPLETE VEHICLE,Passenger Truck
HARLEY DAVIDSON,FLHTP W / WINDSHIELD (POLICE),MOTORCYCLE,Motorcycle
FORD,F450 SUPER DUTY,INCOMPLETE VEHICLE,School Bus
WINN,ASPECT,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
ZHEJIANG TAIZHOU WANGYE POWER CO,UNITED MOTORS,MOTORCYCLE,Motorcycle
BMW,745,PASSENGER CAR,Passenger Car
DONGFANG,DF150STF,MOTORCYCLE,Motorcycle
GENUINE SCOOTERS,"VENTURE 50, TREVIS 50",MOTORCYCLE,Motorcycle
KAWASAKI,ZN1100,MOTORCYCLE,Motorcycle
PLYMOUTH,SCAMP,TRUCK,Combination Short-haul Truck
GMC,RALLY WAGON /VAN,INCOMPLETE VEHICLE,School Bus
GMC,RALLY WAGON/ VAN,INCOMPLETE VEHICLE,Motorcycle
HONDA,CBR929,MOTORCYCLE,Motorcycle
HONDA,XR600RY,MOTORCYCLE,Motorcycle
NANCHANG AIRCRAFT MFG. CO,MOTORCY,MOTORCYCLE,Motorcycle
THMC,AXIS 24.1,INCOMPLETE VEHICLE,Passenger Truck
YAMAHA,XSR900C,MOTORCYCLE,Motorcycle
FERRARI,F8 TRIBUTO,PASSENGER CAR,Passenger Car
WINN,MOTORHOME,INCOMPLETE VEHICLE,Passenger Truck
FERRARI,456 MGTA,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,FLHTCI / FLHTCI ANNIVERSARY,MOTORCYCLE,Motorcycle
CHANGZHOU YAMASAKI MOTORCYCLE CO.,N -GT SERIES/NQI GT SERIES,MOTORCYCLE,Motorcycle
DUCATI,900FE/900CR,MOTORCYCLE,Motorcycle
GMC,JIMMY UTILITY,TRUCK,Passenger Truck
YAMAHA,XTZ125E,MOTORCYCLE,Motorcycle
LIVEWIRE,LIVEWIRE,MOTORCYCLE,Motorcycle
SYM,SANYANG,MOTORCYCLE,Motorcycle
ACURA,17EL4D,PASSENGER CAR,Passenger Car
GLOBAL MOTORSPORT GROUP,100CI,MOTORCYCLE,Motorcycle
MOTO GUZZI,1000SPII,MOTORCYCLE,Motorcycle
UD,TRUCK,INCOMPLETE VEHICLE,Motor Home
DIAMO,VELUX SCOOTER,MOTORCYCLE,Motorcycle
CHEVY,FLAT,INCOMPLETE VEHICLE,Light Commercial Truck
HONDA,REBEL,MOTORCYCLE,Motorcycle
YAMAHA,CV80,MOTORCYCLE,Motorcycle
HONDA,NC700XDL/NC700X,MOTORCYCLE,Motorcycle
MOTO GUZZI,CALIFORNIA 1100,MOTORCYCLE,Motorcycle
FORD,F3580,INCOMPLETE VEHICLE,Refuse Truck
TAOTAO,JET,MOTORCYCLE,Motorcycle
YAMAHA,XS400,MOTORCYCLE,Motorcycle
TRIUMPH,TRIDENT,MOTORCYCLE,Motorcycle
YAMAHA,YZFR6HW,MOTORCYCLE,Motorcycle
FORD,BROII,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
KTM,FREERIDE,MOTORCYCLE,Motorcycle
MOTUS MOTORCYCLES,MST-R,MOTORCYCLE,Motorcycle
DONGFANG,DF200STG,MOTORCYCLE,Motorcycle
FORD,F600 DUMP,INCOMPLETE VEHICLE,Combination Long-haul Truck
FORD,F SUPER DUTY,INCOMPLETE VEHICLE,Refuse Truck
APRILIA,SCARABEO 50,MOTORCYCLE,Motorcycle
THOMAS BUILT,SAF-T-LINER ER,BUS,Transit Bus
TOMOS,SPRINT,MOTORCYCLE,Motorcycle
VOLVO,780 SERIES,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,FLSTFB103 / FAT BOY LO,MOTORCYCLE,Motorcycle
APRILIA,SR50MT,MOTORCYCLE,Motorcycle
BENELLI,CAFFENERO,MOTORCYCLE,Motorcycle
HONDA,T110,MOTORCYCLE,Motorcycle
FORD,UTILITY,INCOMPLETE VEHICLE,Passenger Truck
"STONE'S MOTORCYCLE COMPANY, INC.","STONE'S MOTORCYCLE COMPANY, INC.",MOTORCYCLE,Motorcycle
CHEV,C/K 3500 FLATBED TRUCK,INCOMPLETE VEHICLE,Combination Long-haul Truck
SUZUKI,GSF1200SK,MOTORCYCLE,Motorcycle
DONGFANG,DF250RTA/DF250RTB/ DF250RTC/DF250RTD/DF250HLE/DF250CHA/DF250CHB/DF250CHC/DF250CHD/DF250CHE/DF250TKA/DF250TKB/DF250STC/DF250STD/DF250STE/,MOTORCYCLE,Motorcycle
MOTO GUZZI,V85 TT,MOTORCYCLE,Motorcycle
TAOTAO,QUANTUM (TITAN),MOTORCYCLE,Motorcycle
BUELL (EBR),R SERIES,MOTORCYCLE,Motorcycle
LA EXOTICS,COBRA,PASSENGER CAR,Passenger Car
MOTO GUZZI,V11LEM,MOTORCYCLE,Motorcycle
THUNDER MOUNTAIN CUSTOM CYCLES,GRANITE 240,MOTORCYCLE,Motorcycle
BAODIAO,9 LINES,MOTORCYCLE,Motorcycle
BMW,635,PASSENGER CAR,Passenger Car
KAWASAKI,EJ800CK,MOTORCYCLE,Motorcycle
MOTO GUZZI,AUDACE,MOTORCYCLE,Motorcycle
GLOBAL MOTORSPORT GROUP,CYCLE,MOTORCYCLE,Motorcycle
SEXTON INCORPORATED,CYC,MOTORCYCLE,Motorcycle
YAMAHA,XT600,MOTORCYCLE,Motorcycle
JAGUAR,XJL,PASSENGER CAR,Passenger Car
STRN,LS,INCOMPLETE VEHICLE,Combination Long-haul Truck
BMW,R1200,MOTORCYCLE,Motorcycle
CHEV,SILVERADO SVS BODY,INCOMPLETE VEHICLE,Motor Home
CLASSIC ROADSTERS,ROADSTER,PASSENGER CAR,Passenger Car
PRO-ONE,FRAME ONLY,MOTORCYCLE,Motorcycle
BMW,635CP,PASSENGER CAR,Passenger Car
YAMAHA,MTN320 (MT-03),MOTORCYCLE,Motorcycle
TAIZHOU CHUANL MOTORCYCLE MANUFACTURING,PEDAL,MOTORCYCLE,Motorcycle
BMW,R 80 GS,MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,CHIEFTAIN ELITE/JACK DANIEL'S LIMITED EDITION INDIAN CHIEFTAIN,MOTORCYCLE,Motorcycle
YAMAHA,YZ250FX,MOTORCYCLE,Motorcycle
BMW,ACTIVEHYBRID 3,PASSENGER CAR,Passenger Car
INDIAN MOTORCYCLE,SCOUT BOBBER SIXTY,MOTORCYCLE,Motorcycle
ZERO MOTORCYCLES,SR/S,MOTORCYCLE,Motorcycle
AVANTI,2DR CP,PASSENGER CAR,Passenger Car
IC BUS,PB105,BUS,Other Buses
TEYIN,FALCON,MOTORCYCLE,Motorcycle
FORD,SUPER DUTY,INCOMPLETE VEHICLE,School Bus
IC BUS,PB405,BUS,Transit Bus
GMC,C2500,INCOMPLETE VEHICLE,Motorcycle
HONDA,PRE2D,PASSENGER CAR,Passenger Car
MOTO GUZZI,VIIQ,MOTORCYCLE,Motorcycle
BOURGET'S,RETRO,MOTORCYCLE,Motorcycle
HUSQVARNA,TE610,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,CVO DYNA WIDE GLIDE 3,MOTORCYCLE,Motorcycle
FAIR,MOTOR HOME,INCOMPLETE VEHICLE,Other Buses
FORD,EL DORADO,INCOMPLETE VEHICLE,Combination Long-haul Truck
ISU,CUBE VAN,INCOMPLETE VEHICLE,Combination Short-haul Truck
YAMAHA,XV1000,MOTORCYCLE,Motorcycle
APRILIA,SL 1000,MOTORCYCLE,Motorcycle
DUCATI,E900,MOTORCYCLE,Motorcycle
CHEV,400,INCOMPLETE VEHICLE,Passenger Truck
CHEV,TAHOE,INCOMPLETE VEHICLE,Light Commercial Truck
DODG,CARGO,INCOMPLETE VEHICLE,Motorcycle
ISU,DUMP,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
KAWASAKI,TOURING,MOTORCYCLE,Motorcycle
MOTO GUZZI,CALSPEC,MOTORCYCLE,Motorcycle
YAMAHA,TT-R125,MOTORCYCLE,Motorcycle
DODG,CONVERSI,INCOMPLETE VEHICLE,Refuse Truck
FORD,TRUCK,INCOMPLETE VEHICLE,Refuse Truck
TITAN,GECKO,MOTORCYCLE,Motorcycle
FORD,SCHOOL BUS,INCOMPLETE VEHICLE,Passenger Truck
FORD,STARCRAF,INCOMPLETE VEHICLE,Light Commercial Truck
APRILIA,ETV 1000 CAPONORD,MOTORCYCLE,Motorcycle
HONDA,MB50,MOTORCYCLE,Motorcycle
SUZUKI,GSX-Z750ZAL9 (50ST) / GSX-S750YAL9 (50ST) / GSX-S750ZL9 (50ST),MOTORCYCLE,Motorcycle
SUZUKI,VL1500BL/VL1500TL,MOTORCYCLE,Motorcycle
ZNEN,SCOOTER,MOTORCYCLE,Motorcycle
DONGFANG,DF300STG,MOTORCYCLE,Motorcycle
KAWASAKI,KX250F,MOTORCYCLE,Motorcycle
BIG DOG MOTORCYCLES,BOXER,MOTORCYCLE,Motorcycle
BMW,F800,MOTORCYCLE,Motorcycle
BMW,Z3CV,PASSENGER CAR,Passenger Car
JEEP,WRANGLER / YJ,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
LIFAN INDUSTRY,ENDURO,MOTORCYCLE,Motorcycle
TAOTAO,BWS,MOTORCYCLE,Motorcycle
TRIUMPH,BONNEVILLE SE,MOTORCYCLE,Motorcycle
FORD,F-450 BOX,INCOMPLETE VEHICLE,Motor Home
THOROUGHBRED MOTORSPORTS INC,STALLION,MOTORCYCLE,Motorcycle
HONDA,VTX1800T2/VTX1800T,MOTORCYCLE,Motorcycle
HUSQVARNA,SM 510 R,MOTORCYCLE,Motorcycle
KAWASAKI,KZ650,MOTORCYCLE,Motorcycle
KYMCO,BET & WIN 150,MOTORCYCLE,Motorcycle
STERLING MOTOR CAR,2D,PASSENGER CAR,Passenger Car
HONDA,CX500D,MOTORCYCLE,Motorcycle
BMW,G 450 X,MOTORCYCLE,Motorcycle
GMC,CIV3D,BUS,Other Buses
MAZDA,B22PU,TRUCK,Passenger Truck
SYM,CITYCOM S 300I,MOTORCYCLE,Motorcycle
SUZUKI,GSX-S750,MOTORCYCLE,Motorcycle
JOHNNY PAG MOTORCYCLES,MINI,MOTORCYCLE,Motorcycle
SETRA,"S 215 HDH, S217 HDH",BUS,Transit Bus
CHEV,K3500 PICKUP,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
